Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,8000500417539,1034920,PCK,1,1,EAT NATURAL ALMOND & APRICOT BAR 40GRM,N,,2.75,18.07,23.00%,12,32.65%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,40144924,1041444,PCK,2,0,RIESEN TOFFEE STICK PACK 45GRM,N,,1.05,12.84,23.00%,24,37.33%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8000300430349,1041998,PCK,1,1,MILKYBAR MED WHITE CHOCOLATE BAR 25GRM,N,,2.05,38.89,23.00%,40,41.67%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1041998-000
241 - RIALTO - O'LEARY,7622201439095,1046413,PCK,0,0,CADBURY DOUBLE DECKER DUO 74GRM,N,,2.50,41.36,23.00%,32,36.41%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622201460792,1046419,PCK,0,0,CADBURY BOOST DUO 63GRM,N,,2.40,41.36,23.00%,32,33.76%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,1062751,,PCK,0,0,KINDER BUENO 3PK 129GRM,Y,,2.00,13.00,23.00%,10,20.05%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,50426560,1066405,PCK,0,0,KITKAT 2 FINGERS 1PCE,N,,0.50,0.30,23.00%,1,26.20%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,7622210448101,1070798,PCK,1,1,WISPA GOLD STANDARD 48GRM,N,,2.45,60.18,23.00%,48,37.06%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,50314997,1080493,PCK,1,0,POPPETS MINT CREAMS 39GRM,N,,1.90,33.10,23.00%,36,40.48%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5034660519706,1113989,PCK,0,0,FRY'S CHOCOLATE CREAM BAR 49GRM,N,,2.35,59.07,23.00%,48,35.59%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3800020418697,1117951,PCK,1,1,NESTLE KIT KAT CHUNKY DUO 64GRM,N,,2.20,28.07,23.00%,24,34.61%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613036512992,1117951,PCK,2,2,LION BAR DUO 60GRM,N,,2.20,32.76,23.00%,28,34.59%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613034043870,1117951,PCK,3,3,YORKIE RAISIN & BISCUIT BAR DUO 66GRM,N,,2.20,28.07,23.00%,24,34.61%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613036521208,1117951,PCK,6,4,LION WHITE CHOCOLATE DUO BAR 72GRM,N,,2.20,35.10,23.00%,30,34.59%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8445291060098,1117951,PCK,5,5,YORKIE HONEYCCOMB DUO BAR 66GRM,N,,2.20,28.07,23.00%,24,34.61%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,8445291384941,1117951,PCK,7,6,YORKIE BISCUIT & BROWNIE DUO BAR 66GRM,N,,2.20,28.07,23.00%,24,34.61%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660519683,1133199,PCK,1,0,FRY'S PEPPERMINT 49GRM,N,,1.40,29.99,23.00%,48,45.11%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,7622201461232,1133625,PCK,1,0,CADBURY WISPA DUO 47GRM,N,,2.40,41.36,23.00%,32,33.76%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,986742,1170460,PCK,1,0,BAILEYS ORIGINAL BAR 90GRM,Y,,2.99,11.80,23.00%,15,67.64%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,7613034989253,1174807,PCK,1,1,LION BAR 50GRM,N,,2.10,31.80,23.00%,36,48.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,80761761,1191584,PCK,0,0,KINDER BUENO WHITE T2 39GRM,N,,2.10,31.07,23.00%,30,39.34%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159449328,1217082,PCK,0,0,GALAXY COOKIE CRUMBLE 44GRM,Y,,0.98,12.50,23.00%,24,34.63%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8000500417317,1233545,PCK,1,0,EAT NATURAL CASHEW BLUEBERY YOG BAR 40GRM,N,,2.70,15.80,23.00%,12,40.02%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8000500417348,1233545,PCK,2,1,EAT NATURAL DARK CHOC CBERRY & MACAD 40GRM,N,,2.70,15.80,23.00%,12,40.02%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3800020415009,1239682,PCK,2,2,KIT KAT CHUNKY PEANUT BUTTER 42GRM,N,,2.10,21.20,23.00%,24,48.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3800020492529,1239682,PCK,4,4,KIT KAT CHUNKY CRUNCHY DBL CHOC BAR 42GRM,N,,2.10,22.36,23.00%,24,45.43%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,3800020401262,1239682,PCK,5,5,KIT KAT FUNKY CHUNKY BAR 40GRM,N,,2.10,22.36,23.00%,24,45.43%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613287418159,1252117,PCK,7,5,AERO BUBBLY BAR MILK 36GRM,N,,2.10,21.20,23.00%,24,48.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1252117-003
241 - RIALTO - O'LEARY,7613287430946,1252117,PCK,8,6,AERO BUBBLY BAR PEPPERMINT 36GRM,N,,2.10,21.20,23.00%,24,48.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1252117-004
241 - RIALTO - O'LEARY,5034660522775,1259728,PCK,0,0,CADBURY STAR BAR 49GRM,N,,2.45,32.13,23.00%,32,49.59%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4000539363108,1296353,PCK,0,0,LINDOR BAR MILK 38GRM,N,,2.40,27.73,23.00%,24,40.78%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4000539130007,1296353,PCK,1,1,LINDOR TREAT BAR ORANGE 38GRM,N,,2.40,27.73,23.00%,24,40.78%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4000539280108,1296353,PCK,3,3,LINDOR SALTED CARAMEL TREATBAR 38GRM,N,,2.40,27.73,23.00%,24,40.78%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,000096133262,1303768,PCK,1,0,CADBURY CARAMEL BAR 45GRM,N,,2.45,43.71,23.00%,48,54.28%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159462129,1310425,PCK,1,1,MALT TEASERS BAR 35GRM,N,,2.50,25.59,23.00%,24,47.54%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,034000151271,1325736,PCK,4,1,REESE'S PEANUT WAFER STICK 42GRM,N,,2.15,22.47,23.00%,20,35.73%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,85919174,1334006,PCK,0,0,WONKA MILLIONAIRE SHORTBREAD BAR 36GRM,Y,,0.50,7.00,23.00%,35,50.80%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,85919228,1334006,PCK,1,1,WONKA MILLIONAIRE NICE CREAM BAR 37GRM,Y,,0.50,7.00,23.00%,35,50.80%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000159519625,1334437,PCK,1,1,GALAXY MILK 42GRM,N,,2.50,25.60,23.00%,24,47.52%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5900951247033,1334437,PCK,2,2,GALAXY COOKIE CRUMBLE 40GRM,Y,,1.25,16.00,23.00%,24,34.40%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034660003892,1346677,PCK,0,0,CADBURY DAIRYMILK CARAMELLO 47GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660003915,1346693,PCK,0,0,CADBURY DAIRYMILK TIFFEN 53GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660003953,1346697,PCK,0,0,CADBURY DAIRYMILK GOLDEN CRISP 54GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660003960,1346705,PCK,0,0,CADBURY DAIRYMILK WHOLENUT 55GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660003939,1346837,PCK,0,0,CADBURY D/MILK TURKISH 47GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660003991,1346837,PCK,1,1,CADBURY D/MILK FRT & NUT 54GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660004004,1346837,PCK,2,2,CADBURY DAIRYMILK 53GRM M,N,,2.45,48.74,23.00%,48,49.02%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5034660004042,1346837,PCK,3,3,CADBURY D/MILK MINT CRISP 54GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622202253881,1346837,PCK,5,5,CADBURY DAIRYMILK 47GRM,N,,2.45,49.61,23.00%,48,48.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159550079,1347473,PCK,5,5,SNICKERS DUO BAR KINGSIZE 83.4GRM,N,,2.60,46.02,23.00%,32,31.97%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159551915,1347473,PCK,6,6,SNICKERS BAR 48GRM M,N,,2.50,44.92,23.00%,48,53.96%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5900951310379,1347473,PCK,7,7,SNICKERS CREAMY PEANUT BUTTER 2P 36.5GRM,N,,2.50,25.60,23.00%,24,47.52%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159605366,1347473,PCK,8,8,SNICKERS CHOCOLATE BAR 40GRM,N,,2.50,44.92,23.00%,48,53.96%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159551694,1348593,PCK,1,1,MARS BAR 51G,N,,2.50,44.62,23.00%,48,54.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1348593-000
241 - RIALTO - O'LEARY,5000159604826,1348593,PCK,2,2,MARS CHOCOLATE BAR 40GRM,N,,2.50,44.62,23.00%,48,54.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159551724,1348599,PCK,1,1,MARS BAR DUOS KINGSIZE 78.8G,N,,2.60,46.02,23.00%,32,31.97%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1348599-000
241 - RIALTO - O'LEARY,987555,1379828,PCK,0,0,MALTESERS REINDEER HOD 29GRM,N,,1.75,350.88,23.00%,384,35.78%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989918,1379828,PCK,1,1,MALTESERS REINDEER & M&M SANTA HOD 1PCE,N,,1.75,350.88,23.00%,384,35.78%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613034872630,1395730,PCK,2,1,NESTLE YORKIE MILK 46GRM,N,,2.10,21.20,23.00%,24,48.26%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,753854500140,1405832,PCK,1,1,HERSHEY'S COOKIES N CREME BAR 40G,N,,2.15,26.96,23.00%,24,35.74%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5900951255649,1432093,PCK,0,0,GALAXY SALTED CARAMEL BAR 48GRM,Y,,1.25,16.00,23.00%,24,34.40%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,7622201461874,1453188,PCK,0,0,CADBURY DAIRYMILK DUO 54GRM,N,,2.40,53.89,23.00%,36,23.28%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622201675349,1453188,PCK,1,1,CADBURY TWIRL XTRA BAR 54GRM,N,,2.40,53.89,23.00%,36,23.28%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622201746742,1453188,PCK,2,2,CADBURY STARBAR DUO 74GRM,N,,2.40,41.36,23.00%,32,33.76%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,40052397,1489893,PCK,1,0,KIT KAT STANDARD 41.5GRM M,N,,2.10,20.35,23.00%,24,50.34%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613287430984,1489893,PCK,6,5,KIT KAT 4 FINGER VEGAN BAR 41.5GRM,N,,2.10,25.11,23.00%,24,38.72%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,8445291373990,1489893,PCK,13,12,KIT KAT 4 FINGER HAZELNUT CHOC BAR 41.25GRM,Y,,2.10,20.53,23.00%,24,49.90%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,3800020401774,1489893,PCK,14,13,KIT KAT 4 FINGER COOKIE DOUGH BAR 41.5GRM,N,,2.10,20.35,23.00%,24,50.34%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159462280,1513526,PCK,0,0,GALAXY COUNTERS SINGLE 35GRM,N,,1.20,16.80,23.00%,36,52.17%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034660522782,1514078,PCK,0,0,CADBURY BOOST BAR 48.5GRM,N,,2.45,41.33,23.00%,48,56.77%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622210419897,1514078,PCK,2,2,CADBURY BOOST IRFU 48.5GRM,Y,,1.45,40.00,23.00%,48,29.31%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5000159556873,1514104,PCK,1,1,TWIX SALTED CARAMEL BAR 46GRM,N,,2.50,31.15,23.00%,30,48.91%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5000159557191,1514104,PCK,2,2,TWIX WHITE CHOCOLATE BAR 46GRM,N,,2.50,33.22,23.00%,32,48.92%,N,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,1514104-004
241 - RIALTO - O'LEARY,5900951313592,1514104,PCK,3,3,TWIX BAR 50GRM M,N,,2.50,31.15,23.00%,32,52.11%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7622210106421,1514152,PCK,0,0,CADBURY DOUBLE DECKER 54.5GRM,N,,2.45,45.26,23.00%,48,52.66%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,7613033126390,1566167,PCK,0,0,YORKIE DUO BAR 72GRM,N,,2.20,28.07,23.00%,24,34.61%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8003340098869,1572044,PCK,1,1,LINDOR MILK CORNET 37GRM,N,,2.65,19.68,23.00%,14,34.75%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,980681,1595492,PCK,0,0,LINDT LINDOR MIXED TREATBAR 38G FSD 38G,N,,1.25,219.42,23.00%,288,25.03%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,070462010916,1625214,PCK,0,0,SOUR PATCH KIDS BOX 99G,N,,3.50,1.60,23.00%,1,43.77%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,070462002027,1628328,PCK,0,0,SOUR PATCH KIDS WATERMELON 99MLS,N,,3.50,19.25,23.00%,12,43.62%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,981900,1651442,PCK,0,0,CATCH BAR HOD 50GRM,N,,1.45,166.60,23.00%,216,34.57%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8717677339853,1685187,PCK,0,0,TONY'S DARK CHOC 51% ALMOND & SEA S 47GRM,N,,2.00,40.65,23.00%,35,28.57%,N,STA - STAFFORD LYNCH LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8717677339815,1685187,PCK,1,1,TONY'S MILK CHOC CARAMEL & SEA SALT 47GRM,N,,2.00,40.65,23.00%,35,28.57%,N,STA - STAFFORD LYNCH LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8717677339792,1685187,PCK,3,3,TONY'S MILK CHOC 50GRM,N,,2.00,40.65,23.00%,35,28.57%,N,STA - STAFFORD LYNCH LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,1693713,,PCK,0,0,HERSHEYS COOKIES & CREME,N,,1.95,1.10,23.00%,1,30.62%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,753685450010,1693714,PCK,0,0,HERSHEYS COOKIES,N,,1.95,1.20,23.00%,1,24.31%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,034000109418,1695501,PCK,0,0,REESES NUTRAGEOUS BAR 47GRM,N,,2.55,23.43,23.00%,18,37.21%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,034000004751,1780022,PCK,1,1,REESES PEANUT BUTTER EGG 34GRM,N,,2.50,50.75,23.00%,36,30.64%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8000380157440,1791827,PCK,0,0,LOACKER CHOCOLATE BAR NAPO,N,,2.50,17.64,23.00%,12,27.68%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8000380156856,1791828,PCK,0,0,LOACKERS CHOC BAR WHITE,N,,2.50,17.64,23.00%,12,27.68%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8000380156825,1791829,PCK,0,0,LOACKERS CHOC BAR MILK,N,,2.50,17.65,23.00%,12,27.65%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,8003340046150,1804734,PCK,0,0,LINDT NOCCIOLATTE MILK HAZELNUT 35GRM,N,,2.40,20.80,23.00%,18,40.78%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8003340095387,1804734,PCK,1,1,LINDT NOCCIONOIR DARK HAZELNUT 35GRM,N,,2.40,20.80,23.00%,18,40.78%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,4044782304075,1808844,PCK,0,0,WEIDER YIPPE RASP & VANILLA PROTEIN BAR,N,,2.65,18.82,23.00%,12,27.21%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,4044782305072,1813891,PCK,0,0,WEIDER YIPPE LIME,N,,2.65,18.82,23.00%,12,27.21%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,986181,1838679,PCK,0,0,NESTL&#201; DUO MIXED HOD 1 PIECE,N,,1.35,257.50,23.00%,352,33.35%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,986402,1859435,PCK,0,0,CADBURY BIG WIN IMPLS MXD HOD 2023 34GRM,Y,,1.50,371.70,23.00%,672,54.64%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,986670,1867588,PCK,1,1,NESTLE DUO BARS MIXED HOD 67G,N,,1.50,300.99,23.00%,380,35.05%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,40144450,1878052,PCK,0,0,KNOPPER NUT BAR 40GRM,N,,1.40,18.74,23.00%,24,31.40%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987007,1880932,PCK,0,0,KIT KAT CHUNKY MIXED HOD 1PCE,N,,1.40,289.62,23.00%,432,41.10%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987082,1882478,PCK,0,0,SNICKERS WORK STUDY MIXED FSDU 51G,N,,1.50,394.74,23.00%,568,43.01%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987715,1905397,PCK,0,0,NESTLE MIXED CHOOSE FAVOURITE HOD 38GRM,N,,1.38,292.50,23.00%,384,32.11%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987793,1909250,PCK,0,0,AERO BUBBLY MIXED BAR FSDU 36GRM,N,,1.45,219.36,23.00%,288,35.39%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987809,1909745,PCK,0,0,MALTESER & GALAXY MXD IMPUSLE FSDU 48GRM,N,,2.05,381.34,23.00%,432,47.04%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,987823,1910557,PCK,0,0,SNICKERS & MARS SINGLE BAR MXD HOD 51G,Y,,1.80,442.15,23.00%,568,46.81%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,987949,1917003,PCK,0,0,AERO MIXED 36G 92G FSDU 92GRM,N,,1.75,274.80,23.00%,304,36.47%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988298,1921614,PCK,0,0,LINDT LINDOR MIXED TREAT BAR HOD 1PCE,N,,1.50,197.48,23.00%,216,25.03%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988300,1921806,PCK,0,0,YORKIE DUO BAR MIXED PREFILLED HOD 1PCE,N,,1.65,351.00,23.00%,384,31.86%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988299,1923028,PCK,0,0,ROWNTREES MIXED PREFILLED HOD 1PCE,N,,1.50,274.52,23.00%,388,41.98%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988379,1926920,PCK,0,0,AERO & YORKIE MIXED HOD 1PCE,N,,1.65,219.36,23.00%,288,43.22%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988385,1926961,PCK,0,0,KIT KAT MIXED HOD 1PCE,N,,1.65,326.08,23.00%,432,43.73%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988732,1936752,PCK,0,0,M&M'S CHOCOLATE SINGLES MIXED HOD 1PCE,Y,,1.75,274.20,23.00%,360,46.47%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,988742,1937392,PCK,0,0,KINDER BUENO PREFILLED HOD 43GRM,Y,,1.80,234.00,23.00%,240,33.37%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,988843,1942422,PCK,0,0,AERO & YORKIE MIXED PREFILLED HOD 1PCE,N,,1.65,292.48,23.00%,384,43.22%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,80877370,1945525,PCK,0,0,NOVI PIU 5 CEREAL CHOCOLATE BAR 28GRM,N,,1.70,20.10,23.00%,30,51.52%,N,ITA - ITALICATESSEN LTD ( CHILL / CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,80928744,1945525,PCK,1,1,NOVI PIU BISCUIT & CARAMEL CHOC BAR 35GRM,N,,1.70,20.10,23.00%,30,51.52%,N,ITA - ITALICATESSEN LTD ( CHILL / CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,80809609,1945525,PCK,2,2,NOVI PIU HAZELNUT&BLUEBRY CHOC BAR 28GRM,N,,1.70,20.10,23.00%,30,51.52%,N,ITA - ITALICATESSEN LTD ( CHILL / CB) - 1CB_EURN,
241 - RIALTO - O'LEARY,80819233,1945525,PCK,3,3,NOVI PIU PISTACHIO CHOCOLATE BAR 35GRM,N,,1.70,20.10,23.00%,30,51.52%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,988941,1947662,PCK,0,0,KIT KAT 4 FINGER HAZELNUT BAR HOD 41.5GRM,N,,1.60,140.32,23.00%,192,43.82%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989058,1953519,PCK,0,0,NESTLE CHOCOLATE BARS MIX HOD 1PCE,N,,1.42,225.24,23.00%,336,41.93%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989099,1956086,PCK,0,0,YORKIE DUE MIXED PREFILLED HOD 1PCE,N,,2.10,204.72,23.00%,192,37.55%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8003340806501,1957659,PCK,0,0,LINDT MILK CHOCO WAFER BAR 26GRM,N,,2.20,23.11,23.00%,20,35.40%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8003340806532,1957659,PCK,1,1,LINDT MILK CHOC&HNUT CHOC WAFER BAR 30GRM,N,,2.20,23.11,23.00%,20,35.40%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,989183,1958839,PCK,0,0,AERO LOST BUBBLES MIXED HOD 1PCE,N,,1.43,192.24,23.00%,224,26.18%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,989477,1972330,PCK,0,0,LINDT SNACKING MIXED PREFILLED HOD 30GRM,N,,2.10,174.98,23.00%,164,37.51%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
