Store Name,Department,Sub Department,Commodity Code,Family Group,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Size,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,8000500314746,1923337,PCK,0,0,RAFFAELLO COCN & ALMOND PRALINE BOX,80GRM,N,,6.00,36.50,23.00%,10,25.17%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,5390394018404,1928742,PCK,0,0,LILY OBRIENS PETIT CRISPY HEARTS,220GRM,N,,13.00,68.18,23.00%,8,19.36%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,988435,1928742,PCK,1,1,LILY O'BRIEN'S PETIT CRISPY HOD,220GRM,N,,13.00,409.08,23.00%,48,19.36%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,8003340806617,1957469,PCK,0,0,LINDT CHOCO WAFER ASSORTED BOX,138GRM,N,,7.00,36.70,23.00%,8,19.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,8003340806600,1957469,PCK,1,1,LINDT MILK CHOC&HNUT CHOC WAFER BOX,135GRM,N,,7.00,36.70,23.00%,8,19.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,989140,1957756,PCK,0,0,LINDT CHOCOLATE WAFER BOX MIXED HOD,135GRM,N,,7.00,330.30,23.00%,72,19.39%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,989180,1958616,PCK,0,0,LILY OBRIENS DESSERT COLLECTION HOD,210GRM,N,,11.50,601.41,23.00%,80,19.59%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0131 - BOXED CHOCOLATE,7622202278457,1960730,PCK,0,0,CADBURY MILK TRAY,312GRM,N,,9.00,38.00,23.00%,6,13.44%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,8000500009673,1000887,PCK,3,0,FERRERO ROCHER,300GRM,N,,10.50,42.81,23.00%,6,16.42%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,6001065036465,1008887,PCK,2,0,CADBURY MILK TRAY,400GRM,Y,,15.00,40.00,23.00%,6,45.33%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,8000500037874,1015576,PCK,0,0,FERRERO ROCHER [T16,200GRM,N,,10.50,27.92,23.00%,5,34.59%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,4014400901405,1321630,PCK,0,0,MERCI MILK CHOCOLATE SELECTION BOX,250GRM,N,,8.25,49.77,23.00%,10,25.80%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,987844,1323505,PCK,4,4,DAIRY BOX BONBON CARTON HOD,322GRM,N,,8.50,174.80,23.00%,32,20.95%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,8445291082007,1323505,PCK,5,5,DAIRY BOX CHOCOLATES CARTON,322GRM,N,,7.00,35.99,23.00%,8,20.95%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,4014400901191,1335050,PCK,0,0,MERCI ASSORTED FINEST CHOC,250GRM,N,,8.50,49.95,23.00%,10,27.72%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0133 - CHOCOLATE INLAID OR TRAY,987077,1506282,PCK,3,2,FERRERO ROCHER T16 HOD,1PCE,N,,10.50,543.85,23.00%,80,20.36%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0134 - CHOCOLATE TWIST WRAP,8003340095844,1495231,PCK,0,0,LINDT LINDOR,600GRM,N,,17.00,73.10,23.00%,6,11.85%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0135 - BOXED CONF OTHER,5099872017525,1813248,PCK,0,0,GUINNESS DARK CHOCOLATE TRUFFLE CAN,125GRM,Y,,7.00,35.95,23.00%,8,21.04%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0135 - BOXED CONF OTHER,5099872015811,1813248,PCK,1,1,GUINNESS CHOCOLATE TRUFFLES BOX,135GRM,N,,7.50,35.00,23.00%,8,28.25%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0135 - BOXED CONF OTHER,5099872019284,1862493,PCK,1,1,GUINNESS DRK CHOC RUGBY BALL TRUFFL,196GRM,N,,15.00,79.10,23.00%,8,18.92%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0029 - BOXED CONFECTIONERY,F0138 - BOXED CONF TUBS,5391530381208,1574263,PCK,2,0,AUNTY NELLIES TUBS RANGE,150GRM,N,,2.50,20.06,23.00%,16,38.32%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,3046920011013,1025076,PCK,0,0,LINDT EXCELLENCE EXTRA CREAMY,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,3046920920421,1025076,PCK,1,1,LINDT EXCELLENCE 70% COCOA,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,3046920028363,1026643,PCK,0,0,LINDT EXCELLENCE COCOA 85%,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,7610400013857,1044091,PCK,1,0,LINDT GOLD BAR,300GRM,N,,8.50,60.81,23.00%,11,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,7610400013864,1044816,PCK,0,0,LINDT GOLD BAR HAZELNUT,300GRM,N,,8.50,55.28,23.00%,10,20.01%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,5391509060769,1114658,PCK,1,1,AINES DARK CHOCOLATE 70% COCOA FINE,100GRM,Y,,4.15,25.20,23.00%,12,37.76%,N,ACH - AINES CHOCOLATES - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,5391509060752,1114658,PCK,3,2,AINE MILK CHOC BAR,100 GRM,N,,4.15,25.20,23.00%,12,37.76%,N,ACH - AINES CHOCOLATES - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,5391509060479,1114658,PCK,4,3,AINE DARK MINT CRISP BAR,100 GRM,N,,4.15,25.20,23.00%,12,37.76%,N,ACH - AINES CHOCOLATES - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,3046920029674,1330646,PCK,0,0,LINDT EXCELLENCE SEA SALT,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,3046920020305,1492154,PCK,4,4,LINDT EXCELLENCE CARAMELISED HAZELN,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,8000500328972,1740695,PCK,0,0,TIC TAC FRUIT ADVENT CASE 49G 2,,N,,2.35,0.98,23.00%,24,97.87%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0139 - BLOCK CHOC LUXURY,4000539142567,1980708,PCK,0,0,LINDT DUBAI STYLE CHOCOLATE BAR,145GRM,N,,12.50,108.33,23.00%,14,23.86%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,7614500010013,1041597,PCK,0,0,TOBLERONE MILK CHOCOLATE BAR,100GRM,N,,3.00,37.80,23.00%,20,22.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,3046920028721,1047876,PCK,1,1,LINDT EXCELLENCE 99%,50GRM,N,,4.60,51.52,23.00%,18,23.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,7622210154125,1339847,PCK,3,0,CADBURY DAIM,120GRM,N,,3.00,33.82,23.00%,18,22.97%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5392000094369,1405267,PCK,0,0,CAROLS DARK CHOCOLATE BAR,80 GRM,N,,4.40,49.00,23.00%,20,31.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5392000102835,1453910,PCK,0,0,CAROL'S DARK ORANGE CHOC BAR,80 GRM,N,,4.40,49.00,23.00%,20,31.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5392000102828,1453910,PCK,1,1,CAROL'S DARK CHOCOLATE LEMON BAR,80 GRM,N,,4.40,49.00,23.00%,20,31.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,4000417026002,1544281,PCK,0,0,RITTER SPORT CHOCO,100GRM,N,,2.00,1.25,23.00%,1,23.12%,N,KPA - KAPLAN POLSKA LTD (AMB) - 1LOC_SUP,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,3046920029759,1601267,PCK,0,0,LINDT EXCELLENCE 90%,100 GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,3046920010047,1601267,PCK,1,1,LINDT EXCELLENCE 78%,100GRM,N,,4.00,52.03,23.00%,20,20.00%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383356,1761026,PCK,0,0,AUNTY NELLIE'S LUXURY MILK CHOC SEA,90G,N,,3.80,20.25,23.00%,12,45.38%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383370,1761026,PCK,1,1,AUNTY NELLIES LUX DARK CHOC BUTTER,90G,N,,3.80,20.25,23.00%,12,45.38%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383394,1761026,PCK,2,2,AUNTY NELLIES LUX DARK CHOC MINT,90G,N,,3.80,20.25,23.00%,12,45.38%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383417,1761026,PCK,3,3,AUNTY NELLIES LUX MILK CHOC MOCHA,90G,N,,3.80,20.25,23.00%,12,45.38%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383431,1761026,PCK,4,4,AUNTY NELLIES LUX MILK CHOC ORANGE,90G,N,,3.80,20.25,23.00%,12,45.38%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383493,1762077,PCK,0,0,WILKIES ORGANIC VEGAN 100% TUMBES D,75GRM,Y,,4.25,25.95,23.00%,12,37.41%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383554,1762077,PCK,1,1,WILKIES ORGANIC VEGAN 100% TUMBES DARK CHOC,75GRM,Y,,4.25,25.95,0.00%,12,49.12%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383530,1762077,PCK,2,2,WILKIES ORGANIC VEGAN 89% TUMBES D/CHOC,75GRM,Y,,4.25,25.95,23.00%,12,37.41%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383516,1762077,PCK,3,3,WILKIES ORGANIC VEGAN 75% TUMBES D/CHOC BAR,75GRM,Y,,4.39,25.95,23.00%,12,39.41%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,5391530383455,1762077,PCK,4,4,WILKIES ORGANIC VEGAN 75% AMAZONAS,75GRM,Y,,4.39,25.95,23.00%,12,39.41%,N,ANH - THE LUXURY CONFECTIONERY CO LTD - 1CB_EURY,*
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,7622202027734,1925192,PCK,0,0,CADBURYS TOP DECK BAR,110GRM,N,,3.00,37.80,23.00%,20,22.51%,N,DELIST - DELISTED MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,8006380212295,1944319,PCK,0,0,NOVI PISTACHIO CHOCOLATE BAR,105GRM,N,,3.90,34.60,23.00%,20,45.44%,N,ITA - ITALICATESSEN LTD ( CHILL / CB) - 1CB_EURN,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,8006380217085,1945475,PCK,0,0,NOVI HAZELNUT CHOCOLATE BAR,130GRM,N,,5.55,48.00,23.00%,16,33.51%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0030 - BLOCK CHOCOLATE,F0140 - BLOCK CHOC OTHER,8006380217160,1945475,PCK,1,1,NOVI HAZELNUT WHITE CHOCOLATE BAR,130GRM,N,,5.55,41.60,23.00%,16,42.38%,N,ITA - ITALICATESSEN LTD ( CHILL / CB) - 1CB_EURN,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,5000159563987,1056626,PCK,3,3,MARS BAR FUNSIZE,275GRM,N,,5.25,68.27,23.00%,20,20.03%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,5000159546560,1056631,PCK,2,2,MALTESERS FUNSIZE BAG,214.5GRM,N,,5.25,30.73,23.00%,9,20.00%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,5000159563956,1056639,PCK,3,3,MILKWAY MINIS FUN SIZE,227GRM,N,,5.25,61.43,23.00%,18,20.04%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,1056639-002
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,5000159562072,1056645,PCK,3,1,TWIX FUNSIZE BAG,275GRM,N,,6.90,94.83,23.00%,22,23.16%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT *,1056645-002
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,7622201412333,1702344,PCK,1,1,CADBURY DAIRYMILK FREDDO TREATSIIZE,191GRM,N,,7.40,72.55,23.00%,16,24.63%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0142 - CHOCOLATE TREAT SIZE,7622202248306,1702344,PCK,4,4,CADBURY FAMILY TREAT SIZE,223GRM,N,,6.10,53.00,23.00%,14,23.67%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0143 - FUNSIZE OTHER,8410031936469,1016537,PCK,0,0,CHUPA CHUPS BAG FRUITY [16U,192GRM,N,,3.75,53.07,23.00%,24,27.47%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0143 - FUNSIZE OTHER,8410031936506,1016537,PCK,1,1,CHUPA CHUPS BAG ORIGINAL [16U,192GRM,N,,3.75,53.07,23.00%,24,27.47%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0143 - FUNSIZE OTHER,8410031930658,1016537,PCK,2,2,CHUPA CHUPS BAG ICE CREAM,192GRM,N,,3.75,53.07,23.00%,24,27.47%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0143 - FUNSIZE OTHER,6001120000363,1072019,PCK,0,0,DAMASCUS FRENCH NOUGAT ORGINAL,75GRM,N,,1.40,19.28,23.00%,24,29.42%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1LOC_SUP,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0143 - FUNSIZE OTHER,5060221245197,1472179,PCK,0,0,TANGO BLUE RASPBERRY,1PCE,N,,0.30,13.68,23.00%,72,22.10%,N,MKD - M&D MKTG/DISTRIB LTD (AMB) - 1LOC_SUP,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0144 - SUGAR TREAT SIZE,5012035963460,1080497,PCK,24,12,HARIBO STARMIX BAG,160GRM,N,,2.50,10.38,23.00%,11,53.57%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0144 - SUGAR TREAT SIZE,5012035962197,1080497,PCK,25,13,HARIBO SUPERMIX BAG,160GRM,N,,2.50,10.38,23.00%,11,53.57%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
441 - CAMDEN ST - O'LEARY,D0024 - GROCERY - IMPULSE,S0006 - TAKE HOME CONFECTIONERY,C0031 - FUNSIZE CONFECTIONERY,F0144 - SUGAR TREAT SIZE,5012035963484,1080497,PCK,26,14,HARIBO TANGFASTICS BAG,160GRM,N,,2.50,10.38,23.00%,11,53.57%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
